,_id,,location,date,type,subregion,town,county,site,fatalities,losses,source,add,uncertainty,created_at,updated_at,__v,triggering_description,triggering
5163,5f5652b56f9d0415f2ff5a0e,4960,"[-75.5473213, 6.2781983]",1991-11-11 00:00:00,Flood,Valle de Aburrá,Medellín,Las Granjas,Cra. 39 con Calle 89,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
3581,5f5652b26f9d0415f2ff53f1,3547,"[-75.5545989, 6.300361499999999]",1985-08-20 00:00:00,Landslide,Valle de Aburrá,Medellín,La Francia,Cll 108 con Cr 49 A.,0,0,Bomberos Medellín,(di6author : r.s)(di6date : 2003/01/21),Mid,,,,Desconocida,Unknown
3582,5f5652b26f9d0415f2ff5403,3565,"[-75.55168789999999, 6.2847783]",1985-09-26 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Guadalupe,Cll 93 con Cr 40,0,0,Bomberos Medellín,(di6author : r.s)(di6date : 2003/01/21),Mid,,,,Desconocida,Unknown
5118,5f5652b56f9d0415f2ff5a0d,4959,"[-75.56748, 6.28306]",1991-11-09 00:00:00,Flood,Valle de Aburrá,Medellín,Aranjuez,Calle 48 e Nº 93 - 29,0,0,Bomberos Medellín,(di6author : rs)(di6date : 28/01/03),Mid,,,,Desconocida,Unknown
5033,5f5652b56f9d0415f2ff5a53,5020,"[-75.5635708, 6.2446486]",1991-10-31 00:00:00,Flood,Valle de Aburrá,Medellín,Bombona Nº1,Centro de la Ciudad entre barrios Los Angeles y Bombona Nº1,0,0,El Colombiano,* alcantarillas y por falta y/o descuido en el mantenimiento de estas. considerables daños materiales por crecida de la quebrada por las alcantarillas. la vivienda afectada tiene la dirercción calle 67 nº 48 - 70. perdidas en esta vivienda mayor d . también se inundó el sotano de la clinica soma.(di6date : 28/9/02),Mid,,,,Lluvias - Desborde de la quebrada Santa Elena ; brotó por las,Rainfall
4704,5f5652b56f9d0415f2ff5a30,4991,"[-75.56697, 6.2781026]",1991-10-30 00:00:00,Flood,Valle de Aburrá,Medellín,Moravia,Calle 77 con Cra. 56 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5166,5f5652b56f9d0415f2ff5a31,4992,"[-75.5960745, 6.2918346]",1991-10-30 00:00:00,Flood,Valle de Aburrá,Medellín,Aures Nº1,Calle 77 e con la Cra. 92,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4740,5f5652b56f9d0415f2ff5a3a,5001,"[-75.5298536, 6.2351091]",1991-10-29 00:00:00,Flood,Valle de Aburrá,Medellín,Villa Turbay,Calle 57 B con Cra 7 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Otra causa - Por desbordamiento de quebrada,Rainfall
3588,5f5652b26f9d0415f2ff544d,3631,"[-75.5473213, 6.2781983]",1985-04-27 00:00:00,Landslide,Valle de Aburrá,Medellín,Las Granjas,Clle 90 con Cra 31,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/01/03),Mid,,,,Desconocida,Unknown
3589,5f5652b26f9d0415f2ff545d,3647,"[-75.6018947, 6.268745399999999]",1985-09-27 00:00:00,Landslide,Valle de Aburrá,Medellín,El Pesebre,Carrera 81 con Calle 57,0,0,El Colombiano,Nota: 3 personas ( dos niños y un adulto salieron con vida de este deslizamiento)(di6date : 24/9/02),Mid,,,,Lluvias - Fuertes aguaceros y continuos,Rainfall
3590,5f5652b26f9d0415f2ff5461,3651,"[-75.55958869999999, 6.336728799999999]",1985-10-09 00:00:00,Landslide,Valle de Aburrá,Bello,,,0,0,Ingeominas,Se desconoce la causa,High,,,,Otra causa,Unknown
3591,5f5652b26f9d0415f2ff546a,3660,"[-75.56581530000001, 6.2476376]",1985-10-01 00:00:00,Landslide,Valle de Aburrá,Medellín,,Vía las Palmas (El Peñasco),0,0,Ingeominas,Se desconoce la causa,High,,,,Desconocida - Se desconoce,Unknown
3592,5f5652b26f9d0415f2ff5478,3668,"[-75.5445671, 6.2838872]",1985-08-12 00:00:00,Landslide,Valle de Aburrá,Medellín,San José de La Cima Nº1,,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3593,5f5652b26f9d0415f2ff547b,3671,"[-75.532765, 6.233899699999999]",1985-08-20 00:00:00,Landslide,Valle de Aburrá,Medellín,Villa Liliam,Calle 55 con Cra. 10,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3594,5f5652b26f9d0415f2ff547d,3673,"[-75.6215362, 6.2518578]",1985-11-28 00:00:00,Landslide,Valle de Aburrá,Medellín,Veinte de Julio,,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3595,5f5652b26f9d0415f2ff5481,3676,"[-75.56581530000001, 6.2476376]",1986-10-22 00:00:00,Landslide,Valle de Aburrá,Medellín,,,1,0,Bdod-60419,,High,,,,Otra causa - Otra causa,Unknown
4618,5f5652b56f9d0415f2ff5a63,5034,"[-75.5520518, 6.306426999999999]",1991-10-18 00:00:00,Flood,Valle de Aburrá,Medellín,El Playón de Los Comuneros,Carrera 52 X Calles 94C a 123,0,0,Simpad,- el nivel de riesgo es alto. - los escombros y basura estan estrangulando el cauce natural del río elevando el nivel de las aguas y alterando la dirección y velocidad del flujo; lo que ocasiona desplomes por impacto directo y socavación.(di6author : am)(di6date : 06/02/03),Mid,,,,Error humano - Obras del metro y vertimiento de escombros y basuras,Anthropic
3597,5f5652b26f9d0415f2ff54b0,3722,"[-75.54754580015444, 6.288902816495357]",1986-10-25 00:00:00,Landslide,Valle de Aburrá,Medellín,Moscú Nº 2,Calle 101 con Cra 40.,0,0,Bomberos Medellín,(di6author : rs)(di6date : 09/02/03),Mid,,,,Otra causa - La barranca se desplomó,Unknown
5029,5f5652b56f9d0415f2ff5a34,4995,"[-75.582522, 6.264745]",1991-10-14 00:00:00,Flood,Valle de Aburrá,Medellín,Cerro El Volador,Entrada a la Universidad Nacional,1,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Otra causa - Desbordamiento de quebrada La Iguaná,Rainfall
3599,5f5652b26f9d0415f2ff54e0,3766,"[-75.5458657, 6.2432986]",1986-05-15 00:00:00,Landslide,Valle de Aburrá,Medellín,El Pinal,Calle 56 B con Cra 24 B.,0,0,Bomberos Medellín,Deslizamiento y quebrada desbordada.(DI6Author : RS)(DI6Date : 07/02/03),Mid,,,,Desconocida,Unknown
4654,5f5652b56f9d0415f2ff5a38,4999,"[-75.581523, 6.2423547]",1991-10-13 00:00:00,Flood,Valle de Aburrá,Medellín,Los Conquistadores,Transversal 65 D con la Calle 41 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5038,5f5652b56f9d0415f2ff5a5d,5028,"[-75.5465935, 6.3033664]",1991-10-10 00:00:00,Flood,Valle de Aburrá,Medellín,Popular,Carreras 43A y 43 X Calle 127,0,17,Simpad,(*) de pavimentación. - al igual que la inundación se reporta un deslizamiento de 7 m3; pero que no tiene relación directa con la inundación. - el nivel de riesgo es medio.(di6author : am)(di6date : 05/02/03),Mid,,,,Error humano - Taponamiento y destrucción de cunetas y cordones por obras,Anthropic
4656,5f5652b56f9d0415f2ff5a3f,5006,"[-75.5473213, 6.2691588]",1991-10-09 00:00:00,Flood,Valle de Aburrá,Medellín,El Raizal,Calle 75 D con Cra 32,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Otra causa - Por aguas subterráneas,Unknown
4705,5f5652b56f9d0415f2ff5a33,4994,"[-75.61353439999999, 6.2303343]",1991-10-07 00:00:00,Flood,Valle de Aburrá,Medellín,Las Violetas,Calle 30 C con Cra 89 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4855,5f5652b56f9d0415f2ff5a3c,5003,"[-75.55168789999999, 6.265407199999999]",1991-10-07 00:00:00,Flood,Valle de Aburrá,Medellín,El Pomar,Calle 77 con Cra 42,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3605,5f5652b26f9d0415f2ff5444,3622,"[-75.5414989, 6.2999933]",1985-10-09 00:00:00,Landslide,Valle de Aburrá,Medellín,Santo Domingo Savio Nº2,Calle 107A con Cra. 31,0,0,Bomberos Medellín,(di6author : rs)(di6date : 6/02/03),Mid,,,,Error humano - Por construir en terreno flojo,Anthropic
4615,5f5652b56f9d0415f2ff5a48,5012,"[-75.564787, 6.287728899999999]",1991-09-27 00:00:00,Flood,Valle de Aburrá,Medellín,Palermo,Calle 94 a con Cra 54,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3607,5f5652b26f9d0415f2ff544b,3629,"[-75.54754580015444, 6.288902816495357]",1985-11-10 00:00:00,Landslide,Valle de Aburrá,Medellín,Moscú Nº 2,Cra 43 B con Calle 101.,0,0,Bomberos Medellín,Se desocupó una vivienda.(DI6Author : RS)(DI6Date : 06/02/03),Mid,,,,Desconocida,Unknown
3608,5f5652b26f9d0415f2ff544e,3632,"[-75.611352, 6.181890399999999]",1985-04-07 00:00:00,Flood,Valle de Aburrá,Itaguí,Calatrava,Cle 56 # 66-03,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/01/03),Mid,,,,Desconocida,Unknown
3609,5f5652b26f9d0415f2ff5464,3654,"[-75.53775159999999, 6.2975875]",1985-08-21 00:00:00,Landslide,Valle de Aburrá,Medellín,Santo Domingo Savio Nº1,Barrio Santo Domingo; Calle 95A con Cra. 39,0,0,Ingeominas,Se desconoce la causa no se especifica si el evento ocurrió en el barrio santo domingo savio nº1 o nº2 (en esta base de datos queda santo domingo savio nº1 por defecto),Mid,,,,Desconocida,Unknown
3610,5f5652b26f9d0415f2ff5475,3665,"[-75.5618762, 6.2902308]",1985-08-16 00:00:00,Landslide,Valle de Aburrá,Medellín,La Rosa,,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3611,5f5652b26f9d0415f2ff547a,3670,"[-75.5582376, 6.2933582]",1985-09-27 00:00:00,Landslide,Valle de Aburrá,Medellín,Santa Cruz,Calle 101 con Cra. 43 B,0,0,Tesis de La Universidad Nacional *,* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03),Mid,,,,Desconocida,Unknown
3612,5f5652b26f9d0415f2ff548b,3686,"[-75.6190324, 6.1681832]",1986-06-30 00:00:00,Flood,Valle de Aburrá,Itaguí,,Centro internacional del Mueble.,0,0,Bomberos Medellín,(di6author : r.s)(di6date : 2003/01/21),High,,,,Desconocida,Unknown
3613,5f5652b26f9d0415f2ff5492,3692,"[-75.53775159999999, 6.2975875]",1986-06-03 00:00:00,Landslide,Valle de Aburrá,Medellín,Santo Domingo Savio Nº1,Cll 107 con Cr 34.,0,0,Bomberos Medellín,(di6author : r.s)(di6date : 2003/01/21),Mid,,,,Desconocida,Unknown
4782,5f5652b56f9d0415f2ff5a49,5013,"[-75.56697, 6.2781026]",1991-09-27 00:00:00,Flood,Valle de Aburrá,Medellín,Moravia,Cra 58 con la Calle 85; Escuela Fé y Alegría.,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4853,5f5652b56f9d0415f2ff5a2a,4986,"[-75.5589653, 6.274649999999999]",1991-09-27 00:00:00,Flood,Valle de Aburrá,Medellín,Brasilia,Calle 83 con Cras. 46A; 50 A; 50 B y 50 C,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3616,5f5652b26f9d0415f2ff54aa,3716,"[-75.564787, 6.2812705]",1986-10-20 00:00:00,Landslide,Valle de Aburrá,Medellín,Bermejal - Los Alamos,Calle 92 con Cra. 55,0,0,Bomberos Medellín,Hay un almacen derrumbado(DI6Author : RS)(DI6Date : 10/02/03),Mid,,,,Desconocida,Unknown
4854,5f5652b56f9d0415f2ff5a2b,4987,"[-75.5582376, 6.2933582]",1991-09-27 00:00:00,Flood,Valle de Aburrá,Medellín,Santa Cruz,Cra. 52 con Calle 103,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4935,5f5652b56f9d0415f2ff5a29,4985,"[-75.5553267, 6.2855262]",1991-09-27 00:00:00,Flood,Valle de Aburrá,Medellín,Berlín,Cra. 45 con Cale 93 - 21,0,0,Bomberos Medellín,Varias vivendas fueron afectadas(DI6Author : RS)(DI6Date : 17/02/03),Mid,,,,Otra causa - Se desbordó la quebrada La Maquinita,Rainfall
3619,5f5652b26f9d0415f2ff54c3,3739,"[-75.56697, 6.2161401]",1986-03-12 00:00:00,Landslide,Valle de Aburrá,Medellín,Castropol,Calle 21 a con Cra 40,1,0,Bomberos Medellín,(di6author : rs)(di6date : 07/02/03),Mid,,,,Desconocida,Unknown
5036,5f5652b56f9d0415f2ff5a2c,4988,"[-75.5560544, 6.281026]",1991-09-27 00:00:00,Flood,Valle de Aburrá,Medellín,La Piñuela,Carrera 49 con Calle 87,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4781,5f5652b56f9d0415f2ff5a26,4982,"[-75.56697, 6.2781026]",1991-09-23 00:00:00,Flood,Valle de Aburrá,Medellín,Moravia,Carrera 56 con Calle 77,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4816,5f5652b56f9d0415f2ff5a23,4980,"[-75.5582376, 6.2468702]",1991-09-22 00:00:00,Flood,Valle de Aburrá,Medellín,Boston,Cra. 36 con Calle 57,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5165,5f5652b56f9d0415f2ff5a22,4979,"[-75.5524157, 6.2208975]",1991-09-22 00:00:00,Flood,Valle de Aburrá,Medellín,Loreto,Calle 37 con Cra. 31,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3624,5f5652b26f9d0415f2ff5500,3798,"[-75.596802, 6.276998799999999]",1986-04-21 00:00:00,Landslide,Valle de Aburrá,Medellín,Robledo,Calle 65 con Cra 89.,0,0,Bomberos Medellín,Deslizamiento de talud; sobre la cra 89.(DI6Author : RS)(DI6Date : 07/02/03),Mid,,,,Lluvias - Ola invernal,Rainfall
5031,5f5652b56f9d0415f2ff5a3e,5005,"[-75.5611485, 6.2598612]",1991-09-21 00:00:00,Flood,Valle de Aburrá,Medellín,Prado,Cra 50 con Calle 65,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5123,5f5652b56f9d0415f2ff5a3b,5002,"[-75.5727914, 6.2524393]",1991-09-21 00:00:00,Flood,Valle de Aburrá,Medellín,San Benito,Plaza Minorista.,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4573,5f5652b56f9d0415f2ff5a25,4981,"[-75.56697, 6.2781026]",1991-09-20 00:00:00,Flood,Valle de Aburrá,Medellín,Moravia,Calle 83 a con Cra. 57 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Error humano - Por cañerías taponadas,Anthropic
4937,5f5652b56f9d0415f2ff5a45,5009,"[-75.5738985, 6.2703817]",1991-09-20 00:00:00,Flood,Valle de Aburrá,Medellín,Caribe,Cra 64 B con Calle 75 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Lluvias - Por aguas lluvias,Rainfall
4964,5f5652b56f9d0415f2ff5a37,4998,"[-75.5727914, 6.2524393]",1991-09-20 00:00:00,Flood,Valle de Aburrá,Medellín,San Benito,Cra 62 con Calle 54,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5034,5f5652b56f9d0415f2ff5a21,4978,"[-75.5524157, 6.2208975]",1991-09-20 00:00:00,Flood,Valle de Aburrá,Medellín,Loreto,Calle 37 con Cra 31,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5169,5f5652b56f9d0415f2ff5a46,5010,"[-75.5897096, 6.2612102]",1991-09-20 00:00:00,Flood,Valle de Aburrá,Medellín,El Diamante,Calle 81 con Cra 87,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5168,5f5652b56f9d0415f2ff5a44,5008,"[-75.5749743, 6.2996416]",1991-09-19 00:00:00,Flood,Valle de Aburrá,Medellín,Pedregal,Calle 105 e con Cra 70,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3633,5f5652b26f9d0415f2ff546e,3664,"[-75.5446707, 6.3468895]",1985-10-08 00:00:00,Flood,Valle de Aburrá,Bello,Niquía Bifamiliares,Barrios Niquía,0,0,Ingeominas,Se desconoce la causa(di6author : rsb)(di6date : 23/04/01),Mid,,,,Desconocida,Unknown
3634,5f5652b26f9d0415f2ff54a1,3707,"[-75.5836963, 6.167286499999999]",1986-11-10 00:00:00,Flood,Valle de Aburrá,Envigado,,Cll 39 con Cr 42.,0,0,Bomberos Medellín,(di6author : r.s)(di6date : 2003/01/21),High,,,,Desconocida,Unknown
5122,5f5652b56f9d0415f2ff5a32,4993,"[-75.612807, 6.258071900000001]",1991-09-08 00:00:00,Flood,Valle de Aburrá,Medellín,San Javier Nº2,Calle 44 con Cra 96,0,0,Bomberos Medellín,Varias viviendas afectadas(DI6Author : RS)(DI6Date : 17/02/03),Mid,,,,Desconocida,Unknown
3636,5f5652b26f9d0415f2ff54c7,3742,"[-75.5873438, 6.301926600000001]",1986-03-16 00:00:00,Landslide,Valle de Aburrá,Medellín,Picachito,,0,27,Bomberos Medellín,(di6author : rs)(di6date : 07/02/03),Mid,,,,Desconocida,Unknown
4962,5f5652b56f9d0415f2ff5a01,4955,"[-75.5814386, 6.221959699999999]",1991-07-30 00:00:00,Flood,Valle de Aburrá,Medellín,Santa Fe,Calle 14 con Cra. 65,0,0,Bomberos Medellín,(di6author : rs)(di6date : 27/01/03),Mid,,,,Desconocida,Unknown
5162,5f5652b56f9d0415f2ff5a06,4957,"[-75.56581530000001, 6.2476376]",1991-07-30 00:00:00,Flood,Valle de Aburrá,Medellín,,Calle 14 con Cra. 52 / en Shellmar,0,0,Bomberos Medellín,(di6author : rs)(di6date : 27/01/03),High,,,,Desconocida,Unknown
4650,5f5652b56f9d0415f2ff5a05,4956,"[-75.5814386, 6.221959699999999]",1991-07-29 00:00:00,Flood,Valle de Aburrá,Medellín,Santa Fe,Cra. 52 a con Calle 14,0,0,Bomberos Medellín,Bodegas de almacenes y oficinas se vieron afectadas(DI6Author : RS)(DI6Date : 28/01/03),Mid,,,,Desconocida,Unknown
4780,5f5652b56f9d0415f2ff5a1a,4971,"[-75.5458657, 6.2846151]",1991-06-26 00:00:00,Flood,Valle de Aburrá,Medellín,San Pablo,Calle 99 con Cra 35,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5120,5f5652b56f9d0415f2ff5a1d,4974,"[-75.5873438, 6.268339800000001]",1991-06-06 00:00:00,Flood,Valle de Aburrá,Medellín,San German,Calle 65 con Cra 80,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Otra causa - Desbordamiento de quebrada La Iguaná,Rainfall
4614,5f5652b56f9d0415f2ff5a1f,4976,"[-75.56748, 6.28306]",1991-05-23 00:00:00,Flood,Valle de Aburrá,Medellín,Aranjuez,Calle 89 a con Cra 50,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4572,5f5652b56f9d0415f2ff5a1b,4972,"[-75.5545989, 6.304237499999999]",1991-05-20 00:00:00,Flood,Valle de Aburrá,Medellín,La Frontera,Calle 117 con Cra 50 B,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4570,5f5652b56f9d0415f2ff59ea,4940,"[-75.5960745, 6.2272696]",1991-05-19 00:00:00,Flood,Valle de Aburrá,Medellín,San Bernardo,Cra 73 con Calle 23,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
3645,5f5652b26f9d0415f2ff5497,3697,"[-75.636623, 6.151144899999999]",1986-11-22 00:00:00,Flood,Valle de Aburrá,La Estrella,,Autopista Sur a la altura del Motel Mónaco.,0,0,Bomberos Medellín,(di6author : r.s)(di6date : 2003/01/21),High,,,,Desconocida,Unknown
4703,5f5652b56f9d0415f2ff5a16,4968,"[-75.59534699999999, 6.220151599999999]",1991-05-19 00:00:00,Flood,Valle de Aburrá,Medellín,Las Playas,Cra 70 entre las Calles 13 y 20,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5081,5f5652b56f9d0415f2ff59e7,4937,"[-75.6106246, 6.2225098]",1991-05-19 00:00:00,Flood,Valle de Aburrá,Medellín,Altavista,Calle 18 a con Cra. 88 a,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Otra causa - Se taponó la quebrada por el deslizamiento de un barranco,Unknown
3648,5f5652b26f9d0415f2ff54b3,3725,"[-75.5589653, 6.274649999999999]",1986-10-28 00:00:00,Landslide,Valle de Aburrá,Medellín,Brasilia,Cra 49 con Calle 84.,0,0,Bomberos Medellín,Se recomendó evacuar moradores de la casa.(DI6Author : RS)(DI6Date : 09/02/03),Mid,,,,Desconocida,Unknown
3649,5f5652b26f9d0415f2ff54cd,3747,"[-75.636623, 6.151144899999999]",1986-04-08 00:00:00,Flood,Valle de Aburrá,La Estrella,,Cra 3 Bb con Calles 3 y 2.,0,0,Bomberos Medellín,(di6author : rs)(di6date : 07/02/03),High,,,,Desconocida,Unknown
3650,5f5652b26f9d0415f2ff54d1,3751,"[-75.5458657, 6.2484616]",1986-05-14 00:00:00,Landslide,Valle de Aburrá,Medellín,La Ladera,Calle 60 con Cra 37.,0,0,Bomberos Medellín,La residencia fué evacuada. se produjo flujos de lodo.(DI6Author : RS)(DI6Date : 07/02/03),Mid,,,,Desconocida,Unknown
5115,5f5652b56f9d0415f2ff59e8,4938,"[-75.5844334, 6.226947099999999]",1991-05-19 00:00:00,Flood,Valle de Aburrá,Medellín,Trinidad,Cra 65 D con Calle 24,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
5160,5f5652b56f9d0415f2ff59e9,4939,"[-75.60407719999999, 6.2178121]",1991-05-19 00:00:00,Flood,Valle de Aburrá,Medellín,La Loma de Los Bernal,Cra 88 con Calle 18,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4934,5f5652b56f9d0415f2ff5a19,4970,"[-75.5611485, 6.2211398]",1991-05-09 00:00:00,Flood,Valle de Aburrá,Medellín,Asomadera Nº2,Carretera las Palmas a la altura de Kevins,0,0,Bomberos Medellín,Pìnar incendiado.(DI6Author : RS)(DI6Date : 17/02/03),Mid,,,,Desconocida,Unknown
4777,5f5652b56f9d0415f2ff59d7,4930,"[-75.564787, 6.2670645]",1991-05-02 00:00:00,Flood,Valle de Aburrá,Medellín,Sevilla,Calle 70 con Cra. 53,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
4778,5f5652b56f9d0415f2ff59e5,4935,"[-75.5989846, 6.260915799999999]",1991-05-02 00:00:00,Flood,Valle de Aburrá,Medellín,Calazans,Cra. 80 con Calle 50,0,0,Bomberos Medellín,(di6author : rs)(di6date : 17/02/03),Mid,,,,Desconocida,Unknown
